id;name_en;name_de_auto;name_de_final;konfidenz;rang;muskel;geraet
og-1766;Self Assisted Inverse Leg Curl;Self Unterstützt Inverse Beinbeuger;;niedrig;1;hamstrings;bodyweight
og-0696;Self Assisted Inverse Leg Curl (On Floor);Self Unterstützt Inverse Beinbeuger ( auf Floor);;niedrig;1;hamstrings;bodyweight
og-1599;Standing Hamstring And Calf Stretch With Strap;stehend Hamstring And Calf Dehnung mit Strap;;niedrig;1;hamstrings;other
og-0020;Balance Board;Balance Board;;niedrig;1;quads;bodyweight
og-1548;Chair Leg Extended Stretch;Chair Leg Extended Dehnung;;niedrig;1;quads;bodyweight
og-1564;Intermediate Hip Flexor And Quad Stretch;Intermediate Hip Flexor And Quad Dehnung;;niedrig;1;quads;other
og-0750;Smith Chair Squat;Multipresse Chair Kniebeuge;;mittel;1;quads;machine
og-1705;Squat On Bosu Ball;Kniebeuge auf Bosu Ball;;niedrig;1;quads;ball
og-0128;Battling Ropes;Battling Ropes;;niedrig;1;shoulders;other
og-1734;Dumbbell Kickbacks On Exercise Ball;Kurzhantel Kickbacks auf Gymnastikball;;mittel;1;triceps;dumbbell
og-1621;Dumbbell One Arm Hammer Press On Exercise Ball;Kurzhantel einarmig Hammer Drücken auf Gymnastikball;;mittel;1;triceps;dumbbell
og-1745;Exercise Ball Seated Triceps Stretch;Gymnastikball sitzend Triceps Dehnung;;mittel;1;triceps;ball
og-1701;Medicine Ball Close Grip Push Up;Medicine Ball Enger Griff Liegestütz;;niedrig;1;triceps;ball
og-1750;Medicine Ball Supine Chest Throw;Medicine Ball Rückenliegend Chest Throw;;niedrig;1;triceps;ball
